ano,mes,data,regiao,uf,municipio,populacao,chuva_mm,temperatura_media,casos_dengue,internacoes,obitos,incidencia_100k,nivel_alerta
2017,5,2017-05-01,Nordeste,BA,Salvador,1879507,70.0,26.8,530,29,1,28.2,Médio
2017,5,2017-05-01,Nordeste,BA,Feira de Santana,3865553,14.8,26.4,865,45,1,22.38,Médio
2017,5,2017-05-01,Nordeste,PE,Recife,1742441,67.6,25.5,479,26,1,27.49,Médio
2017,5,2017-05-01,Nordeste,PE,Jaboatão dos Guararapes,192841,53.4,23.6,53,4,0,27.48,Médio
2017,5,2017-05-01,Nordeste,CE,Fortaleza,4845198,107.3,23.7,1423,79,2,29.37,Médio
2017,5,2017-05-01,Nordeste,CE,Juazeiro do Norte,508254,47.6,25.8,130,6,0,25.58,Médio
2017,5,2017-05-01,Nordeste,MA,São Luís,1432358,0.0,27.0,336,17,0,23.46,Médio
2017,5,2017-05-01,Nordeste,PB,João Pessoa,1256413,82.9,28.7,411,16,0,32.71,Médio
2017,5,2017-05-01,Centro-Oeste,DF,Brasília,4097046,121.7,30.5,1523,74,2,37.17,Médio
2017,5,2017-05-01,Centro-Oeste,GO,Goiânia,1070485,77.0,30.1,373,23,1,34.84,Médio
2017,5,2017-05-01,Centro-Oeste,GO,Aparecida de Goiânia,1868870,50.7,24.3,458,20,1,24.51,Médio
2017,5,2017-05-01,Centro-Oeste,MT,Cuiabá,424501,77.8,27.5,130,6,1,30.62,Médio
2017,5,2017-05-01,Centro-Oeste,MS,Campo Grande,4706195,39.1,29.7,1341,48,0,28.49,Médio
2017,5,2017-05-01,Sudeste,SP,São Paulo,3902855,37.7,29.4,1062,49,1,27.21,Médio
2017,5,2017-05-01,Sudeste,SP,Campinas,190481,85.1,26.2,62,5,0,32.55,Médio
2017,5,2017-05-01,Sudeste,SP,Ribeirão Preto,1914453,74.0,27.0,607,22,0,31.71,Médio
2017,5,2017-05-01,Sudeste,RJ,Rio de Janeiro,2198667,85.6,30.0,694,34,3,31.56,Médio
2017,5,2017-05-01,Sudeste,RJ,Niterói,439785,106.1,29.7,140,9,1,31.83,Médio
2017,5,2017-05-01,Sudeste,RJ,Nova Iguaçu,3337261,51.9,26.1,910,58,3,27.27,Médio
2017,5,2017-05-01,Sudeste,RJ,Petrópolis,2686625,156.7,27.3,1049,50,0,39.05,Médio
2017,5,2017-05-01,Sudeste,MG,Belo Horizonte,3354112,27.1,27.0,823,28,4,24.54,Médio
2017,5,2017-05-01,Sudeste,MG,Uberlândia,3768762,35.9,25.9,936,47,1,24.84,Médio
2017,5,2017-05-01,Sudeste,MG,Juiz de Fora,453415,17.1,25.3,93,1,1,20.51,Médio
2017,5,2017-05-01,Sudeste,ES,Vitória,4011362,84.8,27.0,1211,69,1,30.19,Médio
2017,5,2017-05-01,Sudeste,ES,Vila Velha,2436505,20.2,23.8,481,16,1,19.74,Baixo
2017,5,2017-05-01,Sudeste,ES,Serra,3389682,96.2,28.9,1153,58,1,34.01,Médio
2017,5,2017-05-01,Sul,PR,Curitiba,2173251,87.9,20.6,552,18,1,25.4,Médio
2017,5,2017-05-01,Sul,PR,Londrina,2429943,73.0,20.1,505,22,0,20.78,Médio
2017,5,2017-05-01,Sul,SC,Florianópolis,2799325,88.4,19.4,667,36,0,23.83,Médio
2017,5,2017-05-01,Sul,SC,Joinville,1424380,95.7,23.3,407,12,0,28.57,Médio
2017,5,2017-05-01,Sul,RS,Porto Alegre,4090030,68.8,24.2,987,47,0,24.13,Médio
2017,5,2017-05-01,Sul,RS,Caxias do Sul,1642882,65.6,21.4,343,16,2,20.88,Médio
2017,6,2017-06-01,Norte,AM,Manaus,1761399,53.2,28.1,483,21,1,27.42,Médio
2017,6,2017-06-01,Norte,PA,Belém,1239105,75.7,29.6,382,24,1,30.83,Médio
2017,6,2017-06-01,Norte,PA,Santarém,4948646,59.1,30.2,1523,80,4,30.78,Médio
2017,6,2017-06-01,Norte,RO,Porto Velho,1568932,149.1,26.0,603,27,0,38.43,Médio
2017,6,2017-06-01,Norte,TO,Palmas,2468199,28.2,28.0,641,31,0,25.97,Médio
2017,6,2017-06-01,Nordeste,BA,Salvador,684811,0.0,24.7,132,8,0,19.28,Baixo
2017,6,2017-06-01,Nordeste,BA,Feira de Santana,453610,53.7,23.2,96,4,0,21.16,Médio
2017,6,2017-06-01,Nordeste,PE,Recife,3972636,53.0,26.5,1065,61,1,26.81,Médio
2017,6,2017-06-01,Nordeste,PE,Jaboatão dos Guararapes,1580772,98.8,25.6,488,18,0,30.87,Médio
2017,6,2017-06-01,Nordeste,CE,Fortaleza,4242146,90.7,30.5,1470,94,1,34.65,Médio
2017,6,2017-06-01,Nordeste,CE,Juazeiro do Norte,675453,57.9,26.8,198,8,0,29.31,Médio
2017,6,2017-06-01,Nordeste,MA,São Luís,1040386,97.0,30.1,369,18,1,35.47,Médio
2017,6,2017-06-01,Nordeste,PB,João Pessoa,3919967,86.2,29.3,1339,80,4,34.16,Médio
2017,6,2017-06-01,Centro-Oeste,DF,Brasília,644130,32.8,30.3,180,11,0,27.94,Médio
2017,6,2017-06-01,Centro-Oeste,GO,Goiânia,2315691,113.9,26.1,770,34,1,33.25,Médio
2017,6,2017-06-01,Centro-Oeste,GO,Aparecida de Goiânia,1872376,54.4,31.1,603,27,1,32.21,Médio
2017,6,2017-06-01,Centro-Oeste,MT,Cuiabá,2483302,83.7,28.2,762,35,1,30.68,Médio
2017,6,2017-06-01,Centro-Oeste,MS,Campo Grande,315414,59.7,25.6,81,5,0,25.68,Médio
2017,6,2017-06-01,Sudeste,SP,São Paulo,2502561,82.6,29.2,854,39,1,34.13,Médio
2017,6,2017-06-01,Sudeste,SP,Campinas,4519409,143.9,26.1,1545,72,4,34.19,Médio
2017,6,2017-06-01,Sudeste,SP,Ribeirão Preto,3656442,42.7,26.4,991,44,0,27.1,Médio
2017,6,2017-06-01,Sudeste,RJ,Rio de Janeiro,2034905,89.0,26.1,599,23,1,29.44,Médio
2017,6,2017-06-01,Sudeste,RJ,Niterói,1037038,76.9,26.8,345,13,1,33.27,Médio
2017,6,2017-06-01,Sudeste,RJ,Nova Iguaçu,2508317,113.3,25.8,795,41,0,31.69,Médio
2017,6,2017-06-01,Sudeste,RJ,Petrópolis,1545909,94.8,25.9,456,22,0,29.5,Médio
2017,6,2017-06-01,Sudeste,MG,Belo Horizonte,1412032,74.6,25.1,403,16,1,28.54,Médio
2017,6,2017-06-01,Sudeste,MG,Uberlândia,2265009,25.9,28.4,588,32,0,25.96,Médio
2017,6,2017-06-01,Sudeste,MG,Juiz de Fora,3243693,43.1,28.3,914,52,2,28.18,Médio
2017,6,2017-06-01,Sudeste,ES,Vitória,652716,85.3,25.5,215,9,0,32.94,Médio
2017,6,2017-06-01,Sudeste,ES,Vila Velha,3660891,105.9,31.5,1320,59,4,36.06,Médio
2017,6,2017-06-01,Sudeste,ES,Serra,4019649,71.9,27.0,1157,62,2,28.78,Médio
2017,6,2017-06-01,Sul,PR,Curitiba,416840,39.6,19.9,79,1,0,18.95,Baixo
2017,6,2017-06-01,Sul,PR,Londrina,3678478,39.3,19.9,695,42,0,18.89,Baixo
2017,6,2017-06-01,Sul,SC,Florianópolis,258505,82.8,23.3,78,3,0,30.17,Médio
2017,6,2017-06-01,Sul,SC,Joinville,4817869,68.5,24.0,1258,75,2,26.11,Médio
2017,6,2017-06-01,Sul,RS,Porto Alegre,3863459,55.2,20.9,862,44,1,22.31,Médio
2017,6,2017-06-01,Sul,RS,Caxias do Sul,1811129,116.1,22.1,521,35,0,28.77,Médio
2017,7,2017-07-01,Norte,AM,Manaus,470429,120.0,23.2,165,6,0,35.07,Médio
2017,7,2017-07-01,Norte,PA,Belém,1174506,112.3,27.7,371,12,1,31.59,Médio
2017,7,2017-07-01,Norte,PA,Santarém,4913502,133.8,25.9,1633,89,2,33.23,Médio
2017,7,2017-07-01,Norte,RO,Porto Velho,1975866,60.2,24.6,462,25,0,23.38,Médio
2017,7,2017-07-01,Norte,TO,Palmas,411662,72.8,25.1,115,7,0,27.94,Médio
2017,7,2017-07-01,Nordeste,BA,Salvador,2905358,47.5,24.5,744,40,1,25.61,Médio
2017,7,2017-07-01,Nordeste,BA,Feira de Santana,1352605,15.3,26.6,357,21,0,26.39,Médio
2017,7,2017-07-01,Nordeste,PE,Recife,1406036,58.8,28.6,361,27,1,25.68,Médio
2017,7,2017-07-01,Nordeste,PE,Jaboatão dos Guararapes,1672387,35.2,23.2,380,21,1,22.72,Médio
2017,7,2017-07-01,Nordeste,CE,Fortaleza,1985702,54.2,27.8,567,29,1,28.55,Médio
2017,7,2017-07-01,Nordeste,CE,Juazeiro do Norte,3078939,48.7,31.4,1016,54,5,33.0,Médio
2017,7,2017-07-01,Nordeste,MA,São Luís,3057773,100.8,31.9,1165,67,2,38.1,Médio
2017,7,2017-07-01,Nordeste,PB,João Pessoa,4585759,104.8,27.9,1549,66,2,33.78,Médio
2017,7,2017-07-01,Centro-Oeste,DF,Brasília,1742581,70.0,29.1,560,34,0,32.14,Médio
2017,7,2017-07-01,Centro-Oeste,GO,Goiânia,773307,88.2,26.7,227,17,0,29.35,Médio
2017,7,2017-07-01,Centro-Oeste,GO,Aparecida de Goiânia,2742024,67.8,27.8,792,31,0,28.88,Médio
2017,7,2017-07-01,Centro-Oeste,MT,Cuiabá,4947466,123.6,29.7,1836,100,4,37.11,Médio
2017,7,2017-07-01,Centro-Oeste,MS,Campo Grande,2377878,54.2,25.2,644,36,1,27.08,Médio
2017,7,2017-07-01,Sudeste,SP,São Paulo,3848241,70.0,27.7,1108,39,2,28.79,Médio
2017,7,2017-07-01,Sudeste,SP,Campinas,374609,14.2,28.9,93,6,0,24.83,Médio
2017,7,2017-07-01,Sudeste,SP,Ribeirão Preto,2232900,82.5,27.9,707,40,1,31.66,Médio
2017,7,2017-07-01,Sudeste,RJ,Rio de Janeiro,2055527,23.0,25.5,426,19,0,20.72,Médio
2017,7,2017-07-01,Sudeste,RJ,Niterói,3564580,88.2,28.4,1218,62,4,34.17,Médio
2017,7,2017-07-01,Sudeste,RJ,Nova Iguaçu,4962520,58.1,27.2,1369,69,0,27.59,Médio
2017,7,2017-07-01,Sudeste,RJ,Petrópolis,1601346,59.0,26.0,394,35,0,24.6,Médio
2017,7,2017-07-01,Sudeste,MG,Belo Horizonte,4780210,16.1,24.1,971,49,2,20.31,Médio
2017,7,2017-07-01,Sudeste,MG,Uberlândia,1304970,86.2,27.4,401,13,0,30.73,Médio
2017,7,2017-07-01,Sudeste,MG,Juiz de Fora,571720,62.6,27.3,157,7,0,27.46,Médio
2017,7,2017-07-01,Sudeste,ES,Vitória,3587992,70.0,26.3,1008,47,5,28.09,Médio
2017,7,2017-07-01,Sudeste,ES,Vila Velha,3772289,138.0,26.1,1314,56,2,34.83,Médio
2017,7,2017-07-01,Sudeste,ES,Serra,956458,92.3,26.9,274,12,0,28.65,Médio
2017,7,2017-07-01,Sul,PR,Curitiba,1631761,113.6,22.3,482,27,0,29.54,Médio
2017,7,2017-07-01,Sul,PR,Londrina,729783,34.7,19.8,128,7,0,17.54,Baixo
2017,7,2017-07-01,Sul,SC,Florianópolis,1944528,64.3,20.5,409,23,0,21.03,Médio
2017,7,2017-07-01,Sul,SC,Joinville,198946,94.2,19.3,47,2,0,23.62,Médio
2017,7,2017-07-01,Sul,RS,Porto Alegre,1533675,56.6,21.4,338,15,1,22.04,Médio
2017,7,2017-07-01,Sul,RS,Caxias do Sul,1272190,39.1,20.0,237,16,0,18.63,Baixo
2017,8,2017-08-01,Norte,AM,Manaus,4338088,96.9,26.8,1393,73,0,32.11,Médio
2017,8,2017-08-01,Norte,PA,Belém,2765120,96.9,28.9,963,43,1,34.83,Médio
2017,8,2017-08-01,Norte,PA,Santarém,1538606,61.0,26.8,422,20,1,27.43,Médio
2017,8,2017-08-01,Norte,RO,Porto Velho,382931,49.5,28.0,97,2,0,25.33,Médio
2017,8,2017-08-01,Norte,TO,Palmas,2802453,67.0,31.5,935,45,2,33.36,Médio
2017,8,2017-08-01,Nordeste,BA,Salvador,3777957,110.9,29.3,1331,75,2,35.23,Médio
2017,8,2017-08-01,Nordeste,BA,Feira de Santana,3883225,125.9,28.8,1395,79,3,35.92,Médio
2017,8,2017-08-01,Nordeste,PE,Recife,2460357,71.5,28.2,756,47,1,30.73,Médio
2017,8,2017-08-01,Nordeste,PE,Jaboatão dos Guararapes,482772,18.9,29.9,123,3,1,25.48,Médio
2017,8,2017-08-01,Nordeste,CE,Fortaleza,893062,68.9,27.5,256,9,0,28.67,Médio
2017,8,2017-08-01,Nordeste,CE,Juazeiro do Norte,863742,56.1,27.9,247,11,1,28.6,Médio
2017,8,2017-08-01,Nordeste,MA,São Luís,3201948,59.2,26.0,913,47,2,28.51,Médio
2017,8,2017-08-01,Nordeste,PB,João Pessoa,4267350,49.2,29.1,1255,62,0,29.41,Médio
2017,8,2017-08-01,Centro-Oeste,DF,Brasília,1810714,70.0,25.0,498,38,1,27.5,Médio
2017,8,2017-08-01,Centro-Oeste,GO,Goiânia,1154152,66.1,29.4,358,15,0,31.02,Médio
2017,8,2017-08-01,Centro-Oeste,GO,Aparecida de Goiânia,998913,20.8,25.4,212,9,1,21.22,Médio
2017,8,2017-08-01,Centro-Oeste,MT,Cuiabá,3991819,125.7,23.5,1170,54,4,29.31,Médio
2017,8,2017-08-01,Centro-Oeste,MS,Campo Grande,808748,51.3,25.8,207,10,0,25.6,Médio
2017,8,2017-08-01,Sudeste,SP,São Paulo,4952592,78.9,29.4,1520,70,1,30.69,Médio
2017,8,2017-08-01,Sudeste,SP,Campinas,481949,0.0,26.9,115,6,0,23.86,Médio
2017,8,2017-08-01,Sudeste,SP,Ribeirão Preto,1409093,95.7,27.4,470,23,3,33.35,Médio
2017,8,2017-08-01,Sudeste,RJ,Rio de Janeiro,917849,70.7,27.4,277,11,0,30.18,Médio
2017,8,2017-08-01,Sudeste,RJ,Niterói,3870565,77.7,28.5,1204,51,2,31.11,Médio
2017,8,2017-08-01,Sudeste,RJ,Nova Iguaçu,2548494,24.9,23.1,470,24,0,18.44,Baixo
2017,8,2017-08-01,Sudeste,RJ,Petrópolis,1534616,88.8,29.4,505,24,3,32.91,Médio
2017,8,2017-08-01,Sudeste,MG,Belo Horizonte,372236,20.8,27.1,86,6,0,23.1,Médio
2017,8,2017-08-01,Sudeste,MG,Uberlândia,2023239,94.2,28.9,689,33,1,34.05,Médio
2017,8,2017-08-01,Sudeste,MG,Juiz de Fora,1306204,91.1,26.8,401,15,0,30.7,Médio
2017,8,2017-08-01,Sudeste,ES,Vitória,1090970,127.8,27.9,358,15,0,32.81,Médio
2017,8,2017-08-01,Sudeste,ES,Vila Velha,2002762,100.9,25.0,601,22,0,30.01,Médio
2017,8,2017-08-01,Sudeste,ES,Serra,1477621,113.0,28.4,531,26,3,35.94,Médio
2017,8,2017-08-01,Sul,PR,Curitiba,3150960,68.7,21.2,680,40,2,21.58,Médio
2017,8,2017-08-01,Sul,PR,Londrina,3714936,66.2,18.7,764,44,0,20.57,Médio
2017,8,2017-08-01,Sul,SC,Florianópolis,928032,95.3,18.3,219,16,1,23.6,Médio
2017,8,2017-08-01,Sul,SC,Joinville,829478,100.6,20.2,201,11,1,24.23,Médio
2017,8,2017-08-01,Sul,RS,Porto Alegre,204546,76.7,17.2,40,1,0,19.56,Baixo
2017,8,2017-08-01,Sul,RS,Caxias do Sul,1516487,103.6,21.2,378,17,0,24.93,Médio
2017,9,2017-09-01,Norte,AM,Manaus,435594,69.6,26.1,126,6,0,28.93,Médio
2017,9,2017-09-01,Norte,PA,Belém,3416022,102.8,27.0,1146,66,0,33.55,Médio
2017,9,2017-09-01,Norte,PA,Santarém,767106,73.7,26.3,245,8,0,31.94,Médio
2017,9,2017-09-01,Norte,RO,Porto Velho,907896,89.4,25.4,259,10,0,28.53,Médio
2017,9,2017-09-01,Norte,TO,Palmas,2929205,70.4,27.6,874,49,0,29.84,Médio
2017,9,2017-09-01,Nordeste,BA,Salvador,2065699,52.0,25.7,545,25,0,26.38,Médio
2017,9,2017-09-01,Nordeste,BA,Feira de Santana,4194728,126.9,27.5,1484,64,2,35.38,Médio
2017,9,2017-09-01,Nordeste,PE,Recife,832045,0.0,25.5,183,7,2,21.99,Médio
2017,9,2017-09-01,Nordeste,PE,Jaboatão dos Guararapes,4710473,62.1,28.4,1420,75,2,30.15,Médio
2017,9,2017-09-01,Nordeste,CE,Fortaleza,1948197,81.5,23.5,524,29,1,26.9,Médio
2017,9,2017-09-01,Nordeste,CE,Juazeiro do Norte,4428513,118.0,25.0,1425,82,6,32.18,Médio
2017,9,2017-09-01,Nordeste,MA,São Luís,1605618,100.6,23.9,461,26,0,28.71,Médio
2017,9,2017-09-01,Nordeste,PB,João Pessoa,4510450,47.2,27.1,1195,62,1,26.49,Médio
2017,9,2017-09-01,Centro-Oeste,DF,Brasília,3078692,82.3,25.8,874,48,4,28.39,Médio
2017,9,2017-09-01,Centro-Oeste,GO,Goiânia,1508186,0.0,26.1,335,16,1,22.21,Médio
2017,9,2017-09-01,Centro-Oeste,GO,Aparecida de Goiânia,4332088,110.8,26.5,1367,77,4,31.56,Médio
2017,9,2017-09-01,Centro-Oeste,MT,Cuiabá,3316746,86.2,24.6,907,50,1,27.35,Médio
2017,9,2017-09-01,Centro-Oeste,MS,Campo Grande,4747654,69.9,27.8,1387,85,1,29.21,Médio
2017,9,2017-09-01,Sudeste,SP,São Paulo,1880640,62.1,24.5,453,24,3,24.09,Médio
2017,9,2017-09-01,Sudeste,SP,Campinas,1098973,86.9,28.5,344,21,0,31.3,Médio
2017,9,2017-09-01,Sudeste,SP,Ribeirão Preto,2221990,92.8,28.8,714,30,1,32.13,Médio
2017,9,2017-09-01,Sudeste,RJ,Rio de Janeiro,3218640,50.1,25.4,817,38,1,25.38,Médio
2017,9,2017-09-01,Sudeste,RJ,Niterói,1648461,92.4,27.6,528,31,1,32.03,Médio
2017,9,2017-09-01,Sudeste,RJ,Nova Iguaçu,4064812,126.9,28.8,1537,80,3,37.81,Médio
2017,9,2017-09-01,Sudeste,RJ,Petrópolis,2634500,121.9,25.7,883,43,3,33.52,Médio
2017,9,2017-09-01,Sudeste,MG,Belo Horizonte,1822796,67.2,25.4,478,24,1,26.22,Médio
2017,9,2017-09-01,Sudeste,MG,Uberlândia,1802490,89.0,24.7,507,22,1,28.13,Médio
2017,9,2017-09-01,Sudeste,MG,Juiz de Fora,1693931,96.4,28.8,573,31,0,33.83,Médio
2017,9,2017-09-01,Sudeste,ES,Vitória,4587105,89.7,25.8,1306,69,2,28.47,Médio
2017,9,2017-09-01,Sudeste,ES,Vila Velha,2104284,75.3,31.7,708,33,2,33.65,Médio
2017,9,2017-09-01,Sudeste,ES,Serra,2495836,126.4,25.4,775,25,1,31.05,Médio
2017,9,2017-09-01,Sul,PR,Curitiba,3027983,12.6,15.4,354,11,0,11.69,Baixo
2017,9,2017-09-01,Sul,PR,Londrina,4590937,33.2,20.9,898,50,1,19.56,Baixo
2017,9,2017-09-01,Sul,SC,Florianópolis,1626441,111.2,19.0,433,18,1,26.62,Médio
2017,9,2017-09-01,Sul,SC,Joinville,1356095,117.2,18.1,314,17,0,23.15,Médio
2017,9,2017-09-01,Sul,RS,Porto Alegre,4284348,44.6,21.8,953,52,2,22.24,Médio
2017,9,2017-09-01,Sul,RS,Caxias do Sul,3404508,79.2,19.2,763,31,1,22.41,Médio
2017,10,2017-10-01,Norte,AM,Manaus,2381362,78.7,28.3,716,38,1,30.07,Médio
2017,10,2017-10-01,Norte,PA,Belém,3201257,78.1,25.4,928,41,2,28.99,Médio
2017,10,2017-10-01,Norte,PA,Santarém,757663,68.1,27.4,237,11,0,31.28,Médio
2017,10,2017-10-01,Norte,RO,Porto Velho,1574539,64.0,27.4,476,29,0,30.23,Médio
2017,10,2017-10-01,Norte,TO,Palmas,4356013,25.9,26.6,1019,67,0,23.39,Médio
2017,10,2017-10-01,Nordeste,BA,Salvador,572348,108.5,25.1,175,8,2,30.58,Médio
2017,10,2017-10-01,Nordeste,BA,Feira de Santana,719746,54.7,28.9,185,13,0,25.7,Médio
2017,10,2017-10-01,Nordeste,PE,Recife,4099301,117.9,23.9,1249,51,2,30.47,Médio
2017,10,2017-10-01,Nordeste,PE,Jaboatão dos Guararapes,3574971,0.0,27.2,764,43,4,21.37,Médio
2017,10,2017-10-01,Nordeste,CE,Fortaleza,3847849,96.6,26.2,1135,66,1,29.5,Médio
2017,10,2017-10-01,Nordeste,CE,Juazeiro do Norte,2644530,113.1,26.5,883,45,1,33.39,Médio
2017,10,2017-10-01,Nordeste,MA,São Luís,2273712,19.2,27.4,605,25,1,26.61,Médio
2017,10,2017-10-01,Nordeste,PB,João Pessoa,3453913,99.3,25.1,1002,59,1,29.01,Médio
2017,10,2017-10-01,Centro-Oeste,DF,Brasília,952552,68.7,24.5,257,11,0,26.98,Médio
2017,10,2017-10-01,Centro-Oeste,GO,Goiânia,3800784,125.9,26.4,1268,70,0,33.36,Médio
2017,10,2017-10-01,Centro-Oeste,GO,Aparecida de Goiânia,4495806,95.8,26.5,1395,73,3,31.03,Médio
2017,10,2017-10-01,Centro-Oeste,MT,Cuiabá,4720038,126.7,25.3,1591,93,1,33.71,Médio
2017,10,2017-10-01,Centro-Oeste,MS,Campo Grande,2785075,61.8,28.3,862,34,0,30.95,Médio
2017,10,2017-10-01,Sudeste,SP,São Paulo,566914,85.3,29.0,177,9,1,31.22,Médio
2017,10,2017-10-01,Sudeste,SP,Campinas,824552,175.1,28.5,330,18,0,40.02,Médio
2017,10,2017-10-01,Sudeste,SP,Ribeirão Preto,739585,102.8,28.1,258,15,0,34.88,Médio
2017,10,2017-10-01,Sudeste,RJ,Rio de Janeiro,4776156,86.9,27.4,1500,79,4,31.41,Médio
2017,10,2017-10-01,Sudeste,RJ,Niterói,3950229,57.9,26.2,1057,43,1,26.76,Médio
2017,10,2017-10-01,Sudeste,RJ,Nova Iguaçu,899869,108.2,26.0,295,27,0,32.78,Médio
2017,10,2017-10-01,Sudeste,RJ,Petrópolis,821643,56.1,27.4,214,6,0,26.05,Médio
2017,10,2017-10-01,Sudeste,MG,Belo Horizonte,1353707,79.3,27.8,391,23,0,28.88,Médio
2017,10,2017-10-01,Sudeste,MG,Uberlândia,2329395,96.6,28.9,809,47,0,34.73,Médio
2017,10,2017-10-01,Sudeste,MG,Juiz de Fora,2833910,69.2,26.1,754,43,3,26.61,Médio
2017,10,2017-10-01,Sudeste,ES,Vitória,4377090,107.1,26.5,1384,60,1,31.62,Médio
2017,10,2017-10-01,Sudeste,ES,Vila Velha,2249631,157.6,29.5,871,44,2,38.72,Médio
2017,10,2017-10-01,Sudeste,ES,Serra,734521,91.0,25.4,231,12,1,31.45,Médio
2017,10,2017-10-01,Sul,PR,Curitiba,4245794,129.9,24.1,1372,64,3,32.31,Médio
2017,10,2017-10-01,Sul,PR,Londrina,1529825,45.9,21.2,300,9,0,19.61,Baixo
2017,10,2017-10-01,Sul,SC,Florianópolis,913721,66.9,24.0,273,21,0,29.88,Médio
2017,10,2017-10-01,Sul,SC,Joinville,4138903,36.3,22.0,836,53,1,20.2,Médio
2017,10,2017-10-01,Sul,RS,Porto Alegre,3696934,45.6,21.3,793,43,1,21.45,Médio
2017,10,2017-10-01,Sul,RS,Caxias do Sul,2545822,28.6,19.9,420,26,0,16.5,Baixo
2017,11,2017-11-01,Norte,AM,Manaus,2246289,125.1,28.0,791,40,1,35.21,Médio
2017,11,2017-11-01,Norte,PA,Belém,2082662,70.2,26.0,556,23,0,26.7,Médio
2017,11,2017-11-01,Norte,PA,Santarém,4747447,65.4,27.9,1375,68,2,28.96,Médio
2017,11,2017-11-01,Norte,RO,Porto Velho,657172,69.5,29.2,223,12,1,33.93,Médio
2017,11,2017-11-01,Norte,TO,Palmas,4131495,95.2,25.9,1238,65,1,29.96,Médio
2017,11,2017-11-01,Nordeste,BA,Salvador,281992,33.1,27.7,84,6,1,29.79,Médio
2017,11,2017-11-01,Nordeste,BA,Feira de Santana,4545573,66.9,31.7,1492,68,1,32.82,Médio
2017,11,2017-11-01,Nordeste,PE,Recife,4548788,66.5,24.3,1216,54,3,26.73,Médio
2017,11,2017-11-01,Nordeste,PE,Jaboatão dos Guararapes,4408082,72.2,28.0,1387,53,1,31.46,Médio
2017,11,2017-11-01,Nordeste,CE,Fortaleza,715594,109.5,26.6,219,12,0,30.6,Médio
2017,11,2017-11-01,Nordeste,CE,Juazeiro do Norte,635334,39.1,28.8,216,5,0,34.0,Médio
2017,11,2017-11-01,Nordeste,MA,São Luís,170466,41.8,26.5,47,1,0,27.57,Médio
2017,11,2017-11-01,Nordeste,PB,João Pessoa,1403598,107.9,25.6,443,26,2,31.56,Médio
2017,11,2017-11-01,Centro-Oeste,DF,Brasília,3275838,30.0,22.2,683,30,0,20.85,Médio
2017,11,2017-11-01,Centro-Oeste,GO,Goiânia,2354640,99.0,25.5,703,41,0,29.86,Médio
2017,11,2017-11-01,Centro-Oeste,GO,Aparecida de Goiânia,252400,51.7,28.7,69,1,1,27.34,Médio
2017,11,2017-11-01,Centro-Oeste,MT,Cuiabá,2476451,109.7,25.6,785,47,1,31.7,Médio
2017,11,2017-11-01,Centro-Oeste,MS,Campo Grande,471386,60.4,26.3,117,8,0,24.82,Médio
2017,11,2017-11-01,Sudeste,SP,São Paulo,450065,43.6,28.1,117,7,0,26.0,Médio
2017,11,2017-11-01,Sudeste,SP,Campinas,3126276,50.8,28.8,847,35,1,27.09,Médio
2017,11,2017-11-01,Sudeste,SP,Ribeirão Preto,2074240,106.1,29.4,702,49,1,33.84,Médio
2017,11,2017-11-01,Sudeste,RJ,Rio de Janeiro,2253716,9.8,28.6,587,24,1,26.05,Médio
2017,11,2017-11-01,Sudeste,RJ,Niterói,228520,87.1,27.4,66,1,0,28.88,Médio
2017,11,2017-11-01,Sudeste,RJ,Nova Iguaçu,1483441,96.5,27.8,510,31,1,34.38,Médio
2017,11,2017-11-01,Sudeste,RJ,Petrópolis,2969263,69.2,30.1,953,55,3,32.1,Médio
2017,11,2017-11-01,Sudeste,MG,Belo Horizonte,4656205,72.1,26.7,1296,62,2,27.83,Médio
2017,11,2017-11-01,Sudeste,MG,Uberlândia,166963,29.2,26.0,44,3,0,26.35,Médio
2017,11,2017-11-01,Sudeste,MG,Juiz de Fora,3407319,67.6,29.7,1098,48,2,32.22,Médio
2017,11,2017-11-01,Sudeste,ES,Vitória,1789722,74.8,24.7,477,33,0,26.65,Médio
2017,11,2017-11-01,Sudeste,ES,Vila Velha,4514454,70.4,26.8,1337,60,6,29.62,Médio
2017,11,2017-11-01,Sudeste,ES,Serra,1024545,103.3,23.1,294,14,0,28.7,Médio
2017,11,2017-11-01,Sul,PR,Curitiba,1855647,49.1,20.6,367,24,1,19.78,Baixo
2017,11,2017-11-01,Sul,PR,Londrina,3249305,18.0,20.2,531,37,0,16.34,Baixo
2017,11,2017-11-01,Sul,SC,Florianópolis,1621791,100.8,23.2,449,22,0,27.69,Médio
2017,11,2017-11-01,Sul,SC,Joinville,2020973,52.8,21.7,450,23,0,22.27,Médio
2017,11,2017-11-01,Sul,RS,Porto Alegre,2748301,64.7,21.3,641,40,3,23.32,Médio
2017,11,2017-11-01,Sul,RS,Caxias do Sul,970998,68.0,20.6,226,20,0,23.28,Médio
2017,12,2017-12-01,Norte,AM,Manaus,1863319,119.2,28.3,645,33,1,34.62,Médio
2017,12,2017-12-01,Norte,PA,Belém,1591796,128.0,28.8,524,29,1,32.92,Médio
2017,12,2017-12-01,Norte,PA,Santarém,785698,123.2,25.8,248,9,0,31.56,Médio
2017,12,2017-12-01,Norte,RO,Porto Velho,2231855,74.0,29.6,734,36,2,32.89,Médio
